cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
13,23,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_131609_forte_arco-normal.wav,1,13,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_235409_forte_arco-normal.wav,2,23,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_438802_pianissimo_arco-normal.wav,3,43,02,88,0.01,pianissimo,arco-normal,bowed,Dsmaj131609_235409_438802o.wav,Dsmaj131609_235409_438802o.wav
13,23,42,major,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_235709_forte_arco-normal.wav,2,23,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426609_forte_arco-normal.wav,3,42,09,66,0.01,forte,arco-normal,bowed,Dsmaj131709_235709_426609c.wav,Dsmaj131709_235709_426609c.wav
13,24,43,major,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_247609_forte_arco-normal.wav,2,24,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_438809_forte_arco-normal.wav,3,43,09,88,0.01,forte,arco-normal,bowed,Dsmaj131709_247609_438809o.wav,Dsmaj131709_247609_438809o.wav
13,22,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_135409_forte_arco-normal.wav,1,13,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226419_piano_pizz-normal.wav,2,22,19,64,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_443803_piano_arco-normal.wav,3,44,03,38,0.01,piano,arco-normal,bowed,Dsmaj135409_226419_443803c.wav,Dsmaj135409_226419_443803c.wav
14,25,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_143309_forte_arco-normal.wav,1,14,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_259709_forte_arco-normal.wav,2,25,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_450409_fortissimo_arco-normal.wav,3,45,09,04,0.01,fortissimo,arco-normal,bowed,Dsmaj143309_259709_450409o.wav,Dsmaj143309_259709_450409o.wav
12,21,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_124409_forte_arco-normal.wav,1,12,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215809_forte_arco-normal.wav,2,21,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432509_forte_arco-normal.wav,3,43,09,25,0.01,forte,arco-normal,bowed,Emaj124409_215809_432509c.wav,Emaj124409_215809_432509c.wav
12,22,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_124609_forte_arco-normal.wav,1,12,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227409_forte_arco-normal.wav,2,22,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_444709_forte_arco-normal.wav,3,44,09,47,0.01,forte,arco-normal,bowed,Emaj124609_227409_444709o.wav,Emaj124609_227409_444709o.wav
12,24,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_127409_forte_arco-normal.wav,1,12,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244809_forte_arco-normal.wav,2,24,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448819_piano_pizz-normal.wav,3,44,19,88,0.01,piano,pizz-normal,plucked,Emaj127409_244809_448819c.wav,Emaj127409_244809_448819c.wav
13,23,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_132409_forte_arco-normal.wav,1,13,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236409_forte_arco-normal.wav,2,23,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439816_forte_arco-harmonic.wav,3,43,16,98,0.01,forte,arco-harmonic,harmonic,Emaj132409_236409_439816o.wav,Emaj132409_236409_439816o.wav
13,22,44,major,pianissimo,arco-normal,solo_wavs/solo_cello/cello_136502_pianissimo_arco-normal.wav,1,13,02,65,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_227709_forte_arco-normal.wav,2,22,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_444309_forte_arco-normal.wav,3,44,09,43,0.01,forte,arco-normal,bowed,Emaj136502_227709_444309c.wav,Emaj136502_227709_444309c.wav
13,25,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_139609_forte_arco-normal.wav,1,13,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_256709_forte_arco-normal.wav,2,25,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460709_forte_arco-normal.wav,3,46,09,07,0.01,forte,arco-normal,bowed,Emaj139609_256709_460709c.wav,Emaj139609_256709_460709c.wav
10,21,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_109409_forte_arco-normal.wav,1,10,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213409_forte_arco-normal.wav,2,21,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428809_forte_arco-normal.wav,3,42,09,88,0.01,forte,arco-normal,bowed,Fmaj109409_213409_428809o.wav,Fmaj109409_213409_428809o.wav
11,22,41,major,pianissimo,arco-normal,solo_wavs/solo_cello/cello_116502_pianissimo_arco-normal.wav,1,11,02,65,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_221309_forte_arco-normal.wav,2,22,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_413309_forte_arco-normal.wav,3,41,09,33,0.01,forte,arco-normal,bowed,Fmaj116502_221309_413309c.wav,Fmaj116502_221309_413309c.wav
11,22,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_116709_forte_arco-normal.wav,1,11,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221409_fortissimo_arco-normal.wav,2,22,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425509_forte_arco-normal.wav,3,42,09,55,0.01,forte,arco-normal,bowed,Fmaj116709_221409_425509o.wav,Fmaj116709_221409_425509o.wav
12,21,44,major,fortissimo,arco-normal,solo_wavs/solo_cello/cello_121409_fortissimo_arco-normal.wav,1,12,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_213709_forte_arco-normal.wav,2,21,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440509_mezzo-forte_arco-normal.wav,3,44,09,05,0.01,mezzo-forte,arco-normal,bowed,Fmaj121409_213709_440509o.wav,Fmaj121409_213709_440509o.wav
12,21,42,major,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_121606_mezzo-piano_arco-normal.wav,1,12,06,16,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_213609_forte_arco-normal.wav,2,21,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428509_forte_arco-normal.wav,3,42,09,85,0.01,forte,arco-normal,bowed,Fmaj121606_213609_428509c.wav,Fmaj121606_213609_428509c.wav
12,21,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_121609_forte_arco-normal.wav,1,12,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213515_pianissimo_arco-col-legno-battuto.wav,2,21,15,35,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_428509_forte_arco-normal.wav,3,42,09,85,0.01,forte,arco-normal,bowed,Fmaj121609_213515_428509c.wav,Fmaj121609_213515_428509c.wav
12,21,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_121609_forte_arco-normal.wav,1,12,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213809_forte_arco-normal.wav,2,21,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440709_forte_arco-normal.wav,3,44,09,07,0.01,forte,arco-normal,bowed,Fmaj121609_213809_440709o.wav,Fmaj121609_213809_440709o.wav
13,22,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_133709_forte_arco-normal.wav,1,13,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225809_forte_arco-normal.wav,2,22,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440809_piano_arco-normal.wav,3,44,09,08,0.01,piano,arco-normal,bowed,Fmaj133709_225809_440809c.wav,Fmaj133709_225809_440809c.wav
10,22,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_102309_forte_arco-normal.wav,1,10,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229617_mezzo-piano_non-vibrato.wav,2,22,17,96,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_violin1/violin1_434614_fortissimo_arco-tremolo.wav,3,43,14,46,0.01,fortissimo,arco-tremolo,bowed,Fsmaj102309_229617_434614o.wav,Fsmaj102309_229617_434614o.wav
10,22,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_102409_forte_arco-normal.wav,1,10,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229809_forte_arco-normal.wav,2,22,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434811_forte_arco-sul-tasto.wav,3,43,11,48,0.01,forte,arco-sul-tasto,bowed,Fsmaj102409_229809_434811o.wav,Fsmaj102409_229809_434811o.wav
12,21,42,major,pianissimo,arco-normal,solo_wavs/solo_cello/cello_122502_pianissimo_arco-normal.wav,1,12,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_214804_fortissimo_arco-normal.wav,2,21,04,48,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429602_pianissimo_arco-normal.wav,3,42,02,96,0.01,pianissimo,arco-normal,bowed,Fsmaj122502_214804_429602c.wav,Fsmaj122502_214804_429602c.wav
13,23,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_134609_forte_arco-normal.wav,1,13,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238809_forte_arco-normal.wav,2,23,09,88,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453816_forte_arco-harmonic.wav,3,45,16,38,0.01,forte,arco-harmonic,harmonic,Fsmaj134609_238809_453816o.wav,Fsmaj134609_238809_453816o.wav
14,25,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_146609_forte_arco-normal.wav,1,14,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_250409_fortissimo_arco-normal.wav,2,25,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_465309_forte_arco-normal.wav,3,46,09,53,0.01,forte,arco-normal,bowed,Fsmaj146609_250409_465309o.wav,Fsmaj146609_250409_465309o.wav
12,25,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_127309_forte_arco-normal.wav,1,12,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_254809_forte_arco-normal.wav,2,25,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459409_forte_arco-normal.wav,3,45,09,94,0.01,forte,arco-normal,bowed,Gmaj127309_254809_459409o.wav,Gmaj127309_254809_459409o.wav
14,24,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_142609_forte_arco-normal.wav,1,14,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247809_forte_arco-normal.wav,2,24,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_451509_pianissimo_arco-normal.wav,3,45,09,15,0.01,pianissimo,arco-normal,bowed,Gmaj142609_247809_451509o.wav,Gmaj142609_247809_451509o.wav
10,21,42,major,piano,arco-minor-trill,solo_wavs/solo_cello/cello_104608_piano_arco-minor-trill.wav,1,10,08,46,0.01,piano,arco-minor-trill,bowed,solo_wavs/solo_viola/viola_219809_forte_arco-normal.wav,2,21,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424819_piano_pizz-normal.wav,3,42,19,48,0.01,piano,pizz-normal,plucked,Gsmaj104608_219809_424819o.wav,Gsmaj104608_219809_424819o.wav
11,21,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_112609_forte_arco-normal.wav,1,11,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_216309_forte_arco-normal.wav,2,21,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431409_fortissimo_arco-normal.wav,3,43,09,14,0.01,fortissimo,arco-normal,bowed,Gsmaj112609_216309_431409o.wav,Gsmaj112609_216309_431409o.wav
11,22,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_119409_forte_arco-normal.wav,1,11,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_224409_forte_arco-normal.wav,2,22,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428509_forte_arco-normal.wav,3,42,09,85,0.01,forte,arco-normal,bowed,Gsmaj119409_224409_428509c.wav,Gsmaj119409_224409_428509c.wav
12,24,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_124809_forte_arco-normal.wav,1,12,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240409_fortissimo_arco-normal.wav,2,24,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443802_pianissimo_arco-normal.wav,3,44,02,38,0.01,pianissimo,arco-normal,bowed,Gsmaj124809_240409_443802o.wav,Gsmaj124809_240409_443802o.wav
12,24,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243819_piano_pizz-normal.wav,2,24,19,38,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_448609_forte_arco-normal.wav,3,44,09,86,0.01,forte,arco-normal,bowed,Gsmaj128709_243819_448609o.wav,Gsmaj128709_243819_448609o.wav
14,24,44,major,fortissimo,arco-normal,solo_wavs/solo_cello/cello_140409_fortissimo_arco-normal.wav,1,14,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_243809_forte_arco-normal.wav,2,24,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448309_forte_arco-normal.wav,3,44,09,83,0.01,forte,arco-normal,bowed,Gsmaj140409_243809_448309c.wav,Gsmaj140409_243809_448309c.wav
14,24,44,major,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_140609_mezzo-piano_arco-normal.wav,1,14,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_243709_forte_arco-normal.wav,2,24,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448709_forte_arco-normal.wav,3,44,09,87,0.01,forte,arco-normal,bowed,Gsmaj140609_243709_448709c.wav,Gsmaj140609_243709_448709c.wav
14,24,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_143609_forte_arco-normal.wav,1,14,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248409_forte_arco-normal.wav,2,24,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452509_forte_arco-normal.wav,3,45,09,25,0.01,forte,arco-normal,bowed,Gsmaj143609_248409_452509c.wav,Gsmaj143609_248409_452509c.wav
14,24,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_143709_forte_arco-normal.wav,1,14,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248809_forte_arco-normal.wav,2,24,09,88,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452309_forte_arco-normal.wav,3,45,09,23,0.01,forte,arco-normal,bowed,Gsmaj143709_248809_452309c.wav,Gsmaj143709_248809_452309c.wav
14,26,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_148309_forte_arco-normal.wav,1,14,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_264809_forte_arco-normal.wav,2,26,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467809_forte_arco-normal.wav,3,46,09,78,0.01,forte,arco-normal,bowed,Gsmaj148309_264809_467809o.wav,Gsmaj148309_264809_467809o.wav
