cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
14,23,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_146409_forte_arco-normal.wav,1,14,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237409_forte_arco-normal.wav,2,23,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453409_forte_arco-normal.wav,3,45,09,34,0.01,forte,arco-normal,bowed,Fsmin146409_237409_453409c.wav,Fsmin146409_237409_453409c.wav
11,22,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_118309_forte_arco-normal.wav,1,11,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223309_forte_arco-normal.wav,2,22,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426309_forte_arco-normal.wav,3,42,09,63,0.01,forte,arco-normal,bowed,Gmin118309_223309_426309o.wav,Gmin118309_223309_426309o.wav
12,21,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_123309_forte_arco-normal.wav,1,12,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214309_forte_arco-normal.wav,2,21,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442309_forte_arco-normal.wav,3,44,09,23,0.01,forte,arco-normal,bowed,Gmin123309_214309_442309o.wav,Gmin123309_214309_442309o.wav
13,23,42,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_130409_fortissimo_arco-normal.wav,1,13,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_235409_forte_arco-normal.wav,2,23,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426409_forte_arco-normal.wav,3,42,09,64,0.01,forte,arco-normal,bowed,Gmin130409_235409_426409c.wav,Gmin130409_235409_426409c.wav
13,22,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_135409_forte_arco-normal.wav,1,13,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226409_forte_arco-normal.wav,2,22,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_454409_forte_arco-normal.wav,3,45,09,44,0.01,forte,arco-normal,bowed,Gmin135409_226409_454409o.wav,Gmin135409_226409_454409o.wav
14,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_142709_forte_arco-normal.wav,1,14,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247709_forte_arco-normal.wav,2,24,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_450709_forte_arco-normal.wav,3,45,09,07,0.01,forte,arco-normal,bowed,Gmin142709_247709_450709o.wav,Gmin142709_247709_450709o.wav
14,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_147709_forte_arco-normal.wav,1,14,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_250709_forte_arco-normal.wav,2,25,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466709_forte_arco-normal.wav,3,46,09,67,0.01,forte,arco-normal,bowed,Gmin147709_250709_466709o.wav,Gmin147709_250709_466709o.wav
10,21,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_103709_forte_arco-normal.wav,1,10,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219709_forte_arco-normal.wav,2,21,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424709_forte_arco-normal.wav,3,42,09,47,0.01,forte,arco-normal,bowed,Gsmin103709_219709_424709c.wav,Gsmin103709_219709_424709c.wav
10,21,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_103809_forte_arco-normal.wav,1,10,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219809_forte_arco-normal.wav,2,21,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424809_forte_arco-normal.wav,3,42,09,48,0.01,forte,arco-normal,bowed,Gsmin103809_219809_424809c.wav,Gsmin103809_219809_424809c.wav
10,23,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_103809_forte_arco-normal.wav,1,10,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231809_forte_arco-normal.wav,2,23,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_436809_forte_arco-normal.wav,3,43,09,68,0.01,forte,arco-normal,bowed,Gsmin103809_231809_436809o.wav,Gsmin103809_231809_436809o.wav
11,22,41,minor,forte,arco-normal,solo_wavs/solo_cello/cello_119309_forte_arco-normal.wav,1,11,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_224309_forte_arco-normal.wav,2,22,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_415309_forte_arco-normal.wav,3,41,09,53,0.01,forte,arco-normal,bowed,Gsmin119309_224309_415309c.wav,Gsmin119309_224309_415309c.wav
14,23,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_148609_forte_arco-normal.wav,1,14,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239609_forte_arco-normal.wav,2,23,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455609_forte_arco-normal.wav,3,45,09,56,0.01,forte,arco-normal,bowed,Gsmin148609_239609_455609c.wav,Gsmin148609_239609_455609c.wav
