cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
14,24,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_145709_forte_arco-normal.wav,1,14,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_249709_forte_arco-normal.wav,2,24,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464709_forte_arco-normal.wav,3,46,09,47,0.01,forte,arco-normal,bowed,Fmaj145709_249709_464709o.wav,Fmaj145709_249709_464709o.wav
15,25,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_152309_forte_arco-normal.wav,1,15,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_257309_forte_arco-normal.wav,2,25,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449309_forte_arco-normal.wav,3,44,09,93,0.01,forte,arco-normal,bowed,Fmaj152309_257309_449309c.wav,Fmaj152309_257309_449309c.wav
11,21,42,major,fortissimo,arco-normal,solo_wavs/solo_cello/cello_110409_fortissimo_arco-normal.wav,1,11,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_214409_forte_arco-normal.wav,2,21,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429409_forte_arco-normal.wav,3,42,09,94,0.01,forte,arco-normal,bowed,Fsmaj110409_214409_429409o.wav,Fsmaj110409_214409_429409o.wav
11,22,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_117709_forte_arco-normal.wav,1,11,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222709_forte_arco-normal.wav,2,22,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426709_forte_arco-normal.wav,3,42,09,67,0.01,forte,arco-normal,bowed,Fsmaj117709_222709_426709o.wav,Fsmaj117709_222709_426709o.wav
12,22,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_122409_forte_arco-normal.wav,1,12,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226409_forte_arco-normal.wav,2,22,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441409_fortissimo_arco-normal.wav,3,44,09,14,0.01,fortissimo,arco-normal,bowed,Fsmaj122409_226409_441409o.wav,Fsmaj122409_226409_441409o.wav
12,23,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_129309_forte_arco-normal.wav,1,12,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234309_forte_arco-normal.wav,2,23,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_438309_forte_arco-normal.wav,3,43,09,83,0.01,forte,arco-normal,bowed,Fsmaj129309_234309_438309o.wav,Fsmaj129309_234309_438309o.wav
13,23,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_134709_forte_arco-normal.wav,1,13,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238709_forte_arco-normal.wav,2,23,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453709_forte_arco-normal.wav,3,45,09,37,0.01,forte,arco-normal,bowed,Fsmaj134709_238709_453709o.wav,Fsmaj134709_238709_453709o.wav
14,24,43,major,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_141709_mezzo-piano_arco-normal.wav,1,14,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_246709_forte_arco-normal.wav,2,24,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_438709_forte_arco-normal.wav,3,43,09,87,0.01,forte,arco-normal,bowed,Fsmaj141709_246709_438709c.wav,Fsmaj141709_246709_438709c.wav
10,21,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_103709_forte_arco-normal.wav,1,10,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_218709_forte_arco-normal.wav,2,21,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_423709_forte_arco-normal.wav,3,42,09,37,0.01,forte,arco-normal,bowed,Gmaj103709_218709_423709c.wav,Gmaj103709_218709_423709c.wav
11,23,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_115609_forte_arco-normal.wav,1,11,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_230609_mezzo-piano_arco-normal.wav,2,23,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435609_forte_arco-normal.wav,3,43,09,56,0.01,forte,arco-normal,bowed,Gmaj115609_230609_435609c.wav,Gmaj115609_230609_435609c.wav
11,22,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_118709_forte_arco-normal.wav,1,11,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223709_forte_arco-normal.wav,2,22,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427709_forte_arco-normal.wav,3,42,09,77,0.01,forte,arco-normal,bowed,Gmaj118709_223709_427709o.wav,Gmaj118709_223709_427709o.wav
12,24,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_127409_forte_arco-normal.wav,1,12,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242409_forte_arco-normal.wav,2,24,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447409_forte_arco-normal.wav,3,44,09,74,0.01,forte,arco-normal,bowed,Gmaj127409_242409_447409c.wav,Gmaj127409_242409_447409c.wav
13,25,45,major,forte,arco-normal,solo_wavs/solo_cello/cello_139709_forte_arco-normal.wav,1,13,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_254709_forte_arco-normal.wav,2,25,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459709_forte_arco-normal.wav,3,45,09,97,0.01,forte,arco-normal,bowed,Gmaj139709_254709_459709c.wav,Gmaj139709_254709_459709c.wav
14,25,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_147409_forte_arco-normal.wav,1,14,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_251409_fortissimo_arco-normal.wav,2,25,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466409_forte_arco-normal.wav,3,46,09,64,0.01,forte,arco-normal,bowed,Gmaj147409_251409_466409o.wav,Gmaj147409_251409_466409o.wav
14,25,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_147709_forte_arco-normal.wav,1,14,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_251709_mezzo-piano_arco-normal.wav,2,25,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466709_forte_arco-normal.wav,3,46,09,67,0.01,forte,arco-normal,bowed,Gmaj147709_251709_466709o.wav,Gmaj147709_251709_466709o.wav
11,21,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_116409_forte_arco-normal.wav,1,11,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219409_forte_arco-normal.wav,2,21,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424409_forte_arco-normal.wav,3,42,09,44,0.01,forte,arco-normal,bowed,Gsmaj116409_219409_424409c.wav,Gsmaj116409_219409_424409c.wav
11,21,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_116609_forte_arco-normal.wav,1,11,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219609_forte_arco-normal.wav,2,21,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424609_forte_arco-normal.wav,3,42,09,46,0.01,forte,arco-normal,bowed,Gsmaj116609_219609_424609c.wav,Gsmaj116609_219609_424609c.wav
11,23,43,major,forte,arco-normal,solo_wavs/solo_cello/cello_116809_forte_arco-normal.wav,1,11,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231809_forte_arco-normal.wav,2,23,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_436809_forte_arco-normal.wav,3,43,09,68,0.01,forte,arco-normal,bowed,Gsmaj116809_231809_436809o.wav,Gsmaj116809_231809_436809o.wav
11,22,42,major,forte,arco-normal,solo_wavs/solo_cello/cello_119809_forte_arco-normal.wav,1,11,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_224809_forte_arco-normal.wav,2,22,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428809_forte_arco-normal.wav,3,42,09,88,0.01,forte,arco-normal,bowed,Gsmaj119809_224809_428809c.wav,Gsmaj119809_224809_428809c.wav
12,22,44,major,forte,arco-normal,solo_wavs/solo_cello/cello_124409_forte_arco-normal.wav,1,12,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228409_forte_arco-normal.wav,2,22,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443409_forte_arco-normal.wav,3,44,09,34,0.01,forte,arco-normal,bowed,Gsmaj124409_228409_443409o.wav,Gsmaj124409_228409_443409o.wav
13,23,45,major,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_236709_forte_arco-normal.wav,2,23,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452709_forte_arco-normal.wav,3,45,09,27,0.01,forte,arco-normal,bowed,Gsmaj131709_236709_452709o.wav,Gsmaj131709_236709_452709o.wav
14,24,44,major,fortissimo,arco-normal,solo_wavs/solo_cello/cello_140409_fortissimo_arco-normal.wav,1,14,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_243409_forte_arco-normal.wav,2,24,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448409_forte_arco-normal.wav,3,44,09,84,0.01,forte,arco-normal,bowed,Gsmaj140409_243409_448409c.wav,Gsmaj140409_243409_448409c.wav
14,25,46,major,fortissimo,arco-normal,solo_wavs/solo_cello/cello_140409_fortissimo_arco-normal.wav,1,14,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_255409_forte_arco-normal.wav,2,25,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460409_fortissimo_arco-normal.wav,3,46,09,04,0.01,fortissimo,arco-normal,bowed,Gsmaj140409_255409_460409o.wav,Gsmaj140409_255409_460409o.wav
14,25,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_140709_forte_arco-normal.wav,1,14,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255709_forte_arco-normal.wav,2,25,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460709_forte_arco-normal.wav,3,46,09,07,0.01,forte,arco-normal,bowed,Gsmaj140709_255709_460709o.wav,Gsmaj140709_255709_460709o.wav
14,24,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_143409_forte_arco-normal.wav,1,14,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248409_forte_arco-normal.wav,2,24,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464409_forte_arco-normal.wav,3,46,09,44,0.01,forte,arco-normal,bowed,Gsmaj143409_248409_464409o.wav,Gsmaj143409_248409_464409o.wav
14,26,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_148309_forte_arco-normal.wav,1,14,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_264309_forte_arco-normal.wav,2,26,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467309_forte_arco-normal.wav,3,46,09,73,0.01,forte,arco-normal,bowed,Gsmaj148309_264309_467309o.wav,Gsmaj148309_264309_467309o.wav
14,25,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_148609_forte_arco-normal.wav,1,14,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252609_forte_arco-normal.wav,2,25,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467609_forte_arco-normal.wav,3,46,09,76,0.01,forte,arco-normal,bowed,Gsmaj148609_252609_467609o.wav,Gsmaj148609_252609_467609o.wav
15,25,46,major,forte,arco-normal,solo_wavs/solo_cello/cello_152709_forte_arco-normal.wav,1,15,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255709_forte_arco-normal.wav,2,25,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460709_forte_arco-normal.wav,3,46,09,07,0.01,forte,arco-normal,bowed,Gsmaj152709_255709_460709c.wav,Gsmaj152709_255709_460709c.wav
