cello_pitch,viola_pitch,violin2_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin2_file,violin2_instrument_code,violin2_pitch_code,violin2_technique_code,violin2_dynamic_code,violin2_audible_duration,violin2_dynamic,violin2_technique,violin2_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
14,24,34,43,minor_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_244409_forte_arco-normal.wav,2,24,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_346409_forte_arco-normal.wav,3,34,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_437409_forte_arco-normal.wav,4,43,09,74,0.01,forte,arco-normal,bowed,Fsmin7_141409_244409_346409_437409c.wav,Fsmin7_141409_244409_346409_437409c.wav
14,23,36,46,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_146409_forte_arco-normal.wav,1,14,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237409_forte_arco-normal.wav,2,23,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_365409_forte_arco-normal.wav,3,36,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468409_forte_arco-normal.wav,4,46,09,84,0.01,forte,arco-normal,bowed,Fsmin7_146409_237409_365409_468409o.wav,Fsmin7_146409_237409_365409_468409o.wav
10,22,32,41,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_106609_forte_arco-normal.wav,1,10,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221609_forte_arco-normal.wav,2,22,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_323609_forte_arco-normal.wav,3,32,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414609_forte_arco-normal.wav,4,41,09,46,0.01,forte,arco-normal,bowed,Gmin7_106609_221609_323609_414609o.wav,Gmin7_106609_221609_323609_414609o.wav
11,22,32,41,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_118609_forte_arco-normal.wav,1,11,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221609_forte_arco-normal.wav,2,22,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_323609_forte_arco-normal.wav,3,32,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414609_forte_arco-normal.wav,4,41,09,46,0.01,forte,arco-normal,bowed,Gmin7_118609_221609_323609_414609c.wav,Gmin7_118609_221609_323609_414609c.wav
12,21,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123309_forte_arco-normal.wav,1,12,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214309_forte_arco-normal.wav,2,21,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330309_piano_arco-normal.wav,3,33,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433309_forte_arco-normal.wav,4,43,09,33,0.01,forte,arco-normal,bowed,Gmin7_123309_214309_330309_433309c.wav,Gmin7_123309_214309_330309_433309c.wav
14,24,35,46,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_145309_forte_arco-normal.wav,1,14,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247309_forte_arco-normal.wav,2,24,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_350309_piano_arco-normal.wav,3,35,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466309_forte_arco-normal.wav,4,46,09,63,0.01,forte,arco-normal,bowed,Gmin7_145309_247309_350309_466309o.wav,Gmin7_145309_247309_350309_466309o.wav
10,23,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_103709_forte_arco-normal.wav,1,10,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231709_mezzo-piano_arco-normal.wav,2,23,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_334709_forte_arco-normal.wav,3,33,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_436709_forte_arco-normal.wav,4,43,09,67,0.01,forte,arco-normal,bowed,Gsmin7_103709_231709_334709_436709o.wav,Gsmin7_103709_231709_334709_436709o.wav
11,22,31,43,minor_seventh,piano,arco-normal,solo_wavs/solo_cello/cello_110809_piano_arco-normal.wav,1,11,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_224809_forte_arco-normal.wav,2,22,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_315809_forte_arco-normal.wav,3,31,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431809_forte_arco-normal.wav,4,43,09,18,0.01,forte,arco-normal,bowed,Gsmin7_110809_224809_315809_431809o.wav,Gsmin7_110809_224809_315809_431809o.wav
11,21,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_112609_forte_arco-normal.wav,1,11,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215609_forte_arco-normal.wav,2,21,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_331609_forte_arco-normal.wav,3,33,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434609_forte_arco-normal.wav,4,43,09,46,0.01,forte,arco-normal,bowed,Gsmin7_112609_215609_331609_434609o.wav,Gsmin7_112609_215609_331609_434609o.wav
11,23,33,42,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_119309_forte_arco-normal.wav,1,11,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234309_forte_arco-normal.wav,2,23,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_336309_forte_arco-normal.wav,3,33,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427309_forte_arco-normal.wav,4,42,09,73,0.01,forte,arco-normal,bowed,Gsmin7_119309_234309_336309_427309o.wav,Gsmin7_119309_234309_336309_427309o.wav
11,22,32,42,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_119709_forte_arco-normal.wav,1,11,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222709_forte_arco-normal.wav,2,22,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_324709_forte_arco-normal.wav,3,32,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427709_forte_arco-normal.wav,4,42,09,77,0.01,forte,arco-normal,bowed,Gsmin7_119709_222709_324709_427709o.wav,Gsmin7_119709_222709_324709_427709o.wav
13,23,34,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_131609_forte_arco-normal.wav,1,13,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234609_forte_arco-normal.wav,2,23,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_348609_forte_arco-normal.wav,3,34,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439609_forte_arco-normal.wav,4,43,09,96,0.01,forte,arco-normal,bowed,Gsmin7_131609_234609_348609_439609o.wav,Gsmin7_131609_234609_348609_439609o.wav
13,24,34,43,minor_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_246709_forte_arco-normal.wav,2,24,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_348709_forte_arco-normal.wav,3,34,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439709_forte_arco-normal.wav,4,43,09,97,0.01,forte,arco-normal,bowed,Gsmin7_131709_246709_348709_439709o.wav,Gsmin7_131709_246709_348709_439709o.wav
